Tiempo (s),Monitoreo_X_CH1 (V),Scattering_CH2 (V)
25.297511339187622,0.30464,0.01228
25.34643054008484,0.30579,0.012926
25.398448705673218,0.30664,0.012788
25.447062253952026,0.30657,0.012899
25.50443983078003,0.30755,0.012834
25.552801609039307,0.30969,0.012874
25.605403900146484,0.31052,0.012851
25.659055948257446,0.31148,0.01285
25.709289073944092,0.31256,0.012739
25.761854648590088,0.31269,0.012737
25.81206703186035,0.31444,0.012717
25.865355730056763,0.31684,0.012678
25.91280436515808,0.31884,0.012714
25.963376760482788,0.053947,0.012761
26.01498770713806,0.053667,0.012674
26.06399965286255,0.053133,0.01711
26.114562273025513,0.058253,0.013148
26.165030479431152,0.058413,0.012666
26.218347549438477,0.06128,0.012734
26.266780376434326,0.063733,0.01262
26.31783437728882,0.066613,0.012679
26.37039017677307,0.07216,0.01276
26.41765856742859,0.07492,0.012707
26.46782159805298,0.077613,0.012805
26.518526077270508,0.080467,0.012841
26.568915605545044,0.08324,0.012965
26.61915135383606,0.085813,0.013004
26.668923377990723,0.086187,0.013098
26.717941522598267,0.0886,0.013177
26.77132272720337,0.093973,0.013466
26.81709051132202,0.096667,0.013496
26.870223999023438,0.096733,0.013925
26.921802759170532,0.099427,0.014615
26.971051931381226,0.10176,0.014885
27.024584770202637,0.10287,0.014993
27.07468032836914,0.10441,0.015658
27.121320247650146,0.10555,0.015851
27.17115330696106,0.10812,0.016437
27.224604606628418,0.10845,0.017056
27.274244785308838,0.11055,0.017656
27.323119401931763,0.11075,0.017288
27.375970125198364,0.11196,0.017844
27.428364992141724,0.11305,0.017924
27.47833561897278,0.11427,0.017161
27.526665687561035,0.11451,0.016314
27.575663566589355,0.11691,0.016539
27.6276912689209,0.1194,0.015066
27.676394939422607,0.11929,0.015201
27.733405590057373,0.12067,0.014883
27.781954765319824,0.12179,0.014009
27.83200168609619,0.12307,0.014055
27.886845350265503,0.12421,0.013853
27.935141563415527,0.12545,0.013066
27.98633575439453,0.12656,0.012929
28.0350182056427,0.12775,0.012879
28.084437608718872,0.12913,0.012829
28.13672161102295,0.13017,0.012832
28.189345836639404,0.13157,0.012839
28.239845275878906,0.13248,0.012831
28.285162210464478,0.13363,0.012873
28.337148189544678,0.13483,0.012674
28.389318704605103,0.13591,0.012601
28.439186096191406,0.13707,0.012574
28.49918007850647,0.13828,0.012772
28.547978401184082,0.13947,0.012824
28.599132299423218,0.14075,0.012775
28.64858651161194,0.14173,0.012671
28.699668169021606,0.14301,0.012697
28.750112295150757,0.14419,0.012684
28.799351930618286,0.14523,0.012648
28.851206064224243,0.14639,0.012597
28.90220284461975,0.14739,0.012675
28.95296359062195,0.14857,0.012695
29.00218439102173,0.14975,0.012608
29.05637216567993,0.15213,0.012652
29.103180170059204,0.15188,0.01256
29.163058757781982,0.15309,0.012689
29.213062524795532,0.15429,0.012644
29.27007222175598,0.15651,0.012651
29.324723482131958,0.15643,0.012685
29.37062120437622,0.15768,0.012591
29.423056602478027,0.15867,0.012645
29.470056295394897,0.16104,0.012637
29.52493929862976,0.16097,0.012632
29.575235605239868,0.16205,0.012709
29.62545108795166,0.16315,0.012748
29.67873454093933,0.16429,0.012742
29.72791051864624,0.16535,0.012839
29.779032945632935,0.16651,0.012845
29.82748508453369,0.16752,0.01297
29.875271558761597,0.1686,0.012812
29.931185722351074,0.16957,0.013048
29.97746253013611,0.1706,0.012816
30.02853536605835,0.17064,0.013358
30.077458381652832,0.17305,0.014141
30.128385543823242,0.17404,0.014
30.18062949180603,0.17511,0.015446
30.228463172912598,0.17611,0.018386
30.282652378082275,0.17715,0.018202
30.336034536361694,0.17836,0.017747
30.383485317230225,0.17927,0.018651
30.43564510345459,0.17936,0.019193
30.482208251953125,0.18147,0.018918
30.535409212112427,0.18241,0.018603
30.586236715316772,0.18345,0.018291
30.635664463043213,0.1846,0.017948
30.685494661331177,0.18569,0.018176
30.735060453414917,0.18671,0.017848
30.788475275039673,0.18777,0.018158
30.837016105651855,0.18888,0.015305
30.885866403579712,0.1898,0.013038
30.939401865005493,0.19095,0.014372
30.988545894622803,0.1908,0.013033
31.037358283996582,0.19195,0.012303
31.08848261833191,0.19299,0.012246
31.13738751411438,0.19508,0.0125
31.188523054122925,0.19603,0.012408
31.242005586624146,0.19701,0.012727
31.28790807723999,0.19813,0.012831
31.338642835617065,0.19913,0.012684
31.39053702354431,0.19917,0.012689
31.441031217575073,0.20036,0.012572
31.491702795028687,0.20109,0.012756
31.540644884109497,0.2024,0.012717
31.59282660484314,0.20335,0.012695
31.643860340118408,0.20436,0.01271
31.69223976135254,0.20637,0.012674
31.742730379104614,0.20739,0.012682
31.79285168647766,0.20765,0.012631
31.843084573745728,0.20844,0.012669
31.893989324569702,0.2096,0.012628
31.94489288330078,0.21064,0.012616
31.99799108505249,0.21163,0.012696
32.048444747924805,0.21251,0.012661
32.101242780685425,0.21383,0.012655
32.15045142173767,0.21556,0.012613
32.208141565322876,0.21572,0.012625
32.255439043045044,0.21667,0.012598
32.309447288513184,0.21763,0.012673
32.357319593429565,0.21965,0.012554
32.41138482093811,0.22063,0.012628
32.45841407775879,0.22165,0.012601
32.513978242874146,0.22161,0.012622
32.562100410461426,0.22265,0.012648
32.616756200790405,0.22364,0.012689
32.664416551589966,0.22576,0.012719
32.725913286209106,0.22671,0.012735
32.77231025695801,0.22767,0.012658
32.824228048324585,0.22777,0.012605
32.872530937194824,0.22885,0.01251
32.9286949634552,0.23087,0.012624
32.98416066169739,0.23173,0.012623
33.03428888320923,0.23287,0.012815
33.082109689712524,0.23299,0.015455
33.139922857284546,0.23371,0.014376
33.19200539588928,0.23485,0.017837
33.24016284942627,0.23565,0.01799
33.29188942909241,0.23691,0.019148
33.34513235092163,0.23879,0.01981
33.39839148521423,0.23984,0.020933
33.449530839920044,0.24084,0.020517
33.498210191726685,0.24176,0.019888
33.550490617752075,0.24276,0.017924
33.597944498062134,0.24376,0.019515
33.648829221725464,0.24481,0.018117
33.69994807243347,0.24484,0.01433
33.756438970565796,0.24679,0.015421
33.811054706573486,0.24791,0.01303
33.857797145843506,0.24884,0.012791
